CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY
2/22/13,15.5,84,1070,0
2/22/13,13.13,26,2051,2
2/22/13,12.64,22,2052,2
2/22/13,13.41,46,2053,2
2/23/13,15.5,60,1070,0
2/23/13,13.13,18,2051,2
2/23/13,12.64,18,2052,2
2/23/13,13.41,26,2053,2
2/24/13,15.5,56,1070,0
2/24/13,13.13,20,2051,2
2/24/13,12.64,16,2052,2
2/24/13,13.41,28,2053,2
2/25/13,15.5,82,1070,0
2/25/13,13.13,30,2051,2
2/25/13,12.64,20,2052,2
2/25/13,13.41,38,2053,2
2/26/13,15.5,90,1070,0
2/26/13,13.13,26,2051,2
2/26/13,12.64,18,2052,2
2/26/13,13.41,42,2053,2
2/27/13,15.5,90,1070,0
2/27/13,13.13,28,2051,2
2/27/13,12.64,22,2052,2
2/27/13,13.41,42,2053,2
2/28/13,15.5,84,1070,0
2/28/13,13.13,28,2051,2
2/28/13,12.64,22,2052,2
2/28/13,13.41,44,2053,2
03/01/13,15.5,90,1070,0
03/01/13,15.5,90,2051,2
03/01/13,13.13,30,2052,2
03/01/13,13.13,26,2053,2
03/01/13,12.64,24,1070,0
03/01/13,12.64,22,2051,2
03/01/13,13.41,40,2052,2
03/01/13,13.41,40,2053,2
03/01/13,15.5,90,1070,0
03/01/13,15.5,88,2051,2
03/01/13,13.13,26,2052,2
03/01/13,13.13,24,2053,2
03/01/13,12.64,18,1070,0
03/01/13,12.64,16,2051,2
03/01/13,13.41,40,2052,2
03/01/13,13.41,40,2053,2
03/02/13,15.5,58,1070,0
03/02/13,13.13,18,2051,2
03/02/13,12.64,20,2052,2
03/02/13,13.41,26,2053,2
03/03/13,15.5,56,1070,0
03/03/13,13.13,22,2051,2
03/03/13,12.64,20,2052,2
03/03/13,13.41,34,2053,2
03/04/13,15.5,86,1070,0
03/04/13,13.13,30,2051,2
03/04/13,12.64,20,2052,2
03/04/13,13.41,42,2053,2
03/05/13,15.5,84,1070,0
03/05/13,13.13,28,2051,2
03/05/13,12.64,24,2052,2
03/05/13,13.41,42,2053,2
03/06/13,15.5,88,1070,0
03/06/13,13.13,30,2051,2
03/06/13,12.64,22,2052,2
03/06/13,13.41,44,2053,2
03/07/13,15.5,86,1070,0
03/07/13,13.13,28,2051,2
03/07/13,12.64,18,2052,2
03/07/13,13.41,44,2053,2
03/08/13,15.5,90,1070,0
03/08/13,13.13,28,2051,2
03/08/13,12.64,20,2052,2
03/08/13,13.41,44,2053,2
03/09/13,15.5,58,1070,0
03/09/13,13.13,22,2051,2
03/09/13,12.64,18,2052,2
03/09/13,13.41,34,2053,2
03/10/13,15.5,60,1070,0
03/10/13,13.13,24,2051,2
03/10/13,12.64,18,2052,2
03/10/13,13.41,26,2053,2
03/11/13,15.5,106,1070,0
03/11/13,13.13,32,2051,2
03/11/13,12.64,22,2052,2
03/11/13,13.41,50,2053,2
03/12/13,15.5,90,1070,0
03/12/13,13.13,32,2051,2
03/12/13,12.64,16,2052,2
03/12/13,13.41,38,2053,2
3/13/13,15.5,88,1070,0
3/13/13,13.13,24,2051,2
3/13/13,12.64,16,2052,2
3/13/13,13.41,44,2053,2
3/14/13,15.5,84,1070,0
3/14/13,13.13,24,2051,2
3/14/13,12.64,18,2052,2
3/14/13,13.41,40,2053,2
3/15/13,15.5,82,1070,0
3/15/13,13.13,26,2051,2
3/15/13,12.64,16,2052,2
3/15/13,13.41,38,2053,2
3/16/13,15.5,62,1070,0
3/16/13,13.13,20,2051,2
3/16/13,12.64,12,2052,2
3/16/13,13.41,28,2053,2
3/17/13,15.5,64,1070,0
3/17/13,13.13,20,2051,2
3/17/13,12.64,14,2052,2
3/17/13,13.41,26,2053,2
3/18/13,15.5,86,1070,0
3/18/13,13.13,30,2051,2
3/18/13,12.64,18,2052,2
3/18/13,13.41,40,2053,2
3/19/13,15.5,84,1070,0
3/19/13,13.13,30,2051,2
3/19/13,12.64,18,2052,2
3/19/13,13.41,38,2053,2
3/20/13,15.5,84,1070,0
3/20/13,13.13,30,2051,2
3/20/13,12.64,18,2052,2
3/20/13,13.41,38,2053,2
3/21/13,15.5,84,1070,0
3/21/13,13.13,28,2051,2
3/21/13,12.64,20,2052,2
3/21/13,13.41,40,2053,2
3/22/13,15.5,84,1070,0
3/22/13,13.13,32,2051,2
3/22/13,12.64,20,2052,2
3/22/13,13.41,40,2053,2
3/23/13,15.5,64,1070,0
3/23/13,13.13,26,2051,2
3/23/13,12.64,14,2052,2
3/23/13,13.41,26,2053,2
3/24/13,15.5,56,1070,0
3/24/13,13.13,24,2051,2
3/24/13,12.64,16,2052,2
3/24/13,13.41,30,2053,2
3/25/13,15.5,82,1070,0
3/25/13,13.13,28,2051,2
3/25/13,12.64,24,2052,2
3/25/13,13.41,38,2053,2
3/26/13,15.5,88,1070,0
3/26/13,13.13,28,2051,2
3/26/13,12.64,24,2052,2
3/26/13,13.41,44,2053,2
3/27/13,15.5,82,1070,0
3/27/13,13.13,24,2051,2
3/27/13,12.64,16,2052,2
3/27/13,13.41,42,2053,2
3/28/13,15.5,86,1070,0
3/28/13,13.13,28,2051,2
3/28/13,12.64,16,2052,2
3/28/13,13.41,46,2053,2
3/29/13,15.5,82,1070,0
3/29/13,13.13,28,2051,2
3/29/13,12.64,18,2052,2
3/29/13,13.41,40,2053,2
3/30/13,15.5,62,1070,0
3/30/13,13.13,22,2051,2
3/30/13,12.64,14,2052,2
3/30/13,13.41,28,2053,2
3/31/13,15.5,56,1070,0
3/31/13,13.13,26,2051,2
3/31/13,12.64,12,2052,2
3/31/13,13.41,30,2053,2
04/01/13,15.5,82,1070,0
04/01/13,13.13,32,2051,2
04/01/13,12.64,18,2052,2
04/01/13,13.41,46,2053,2
04/02/13,15.5,60,1070,0
04/02/13,13.13,18,2051,2
04/02/13,12.64,12,2052,2
04/02/13,13.41,26,2053,2
04/03/13,15.5,64,1070,0
04/03/13,13.13,26,2051,2
04/03/13,12.64,20,2052,2
04/03/13,13.41,30,2053,2
04/04/13,15.5,62,1070,0
04/04/13,13.13,24,2051,2
04/04/13,12.64,14,2052,2
04/04/13,13.41,30,2053,2
04/05/13,15.5,84,1070,0
04/05/13,13.13,30,2051,2
04/05/13,12.64,20,2052,2
04/05/13,13.41,44,2053,2
04/06/13,15.5,56,1070,0
04/06/13,13.13,18,2051,2
04/06/13,12.64,16,2052,2
04/06/13,13.41,26,2053,2
04/07/13,15.5,58,1070,0
04/07/13,13.13,24,2051,2
04/07/13,12.64,12,2052,2
04/07/13,13.41,26,2053,2
04/08/13,15.5,88,1070,0
04/08/13,13.13,30,2051,2
04/08/13,12.64,20,2052,2
04/08/13,13.41,38,2053,2
04/09/13,15.5,88,1070,0
04/09/13,13.13,26,2051,2
04/09/13,12.64,20,2052,2
04/09/13,13.41,40,2053,2
04/10/13,15.5,84,1070,0
04/10/13,13.13,28,2051,2
04/10/13,12.64,16,2052,2
04/10/13,13.41,42,2053,2
04/11/13,15.5,84,1070,0
04/11/13,13.13,30,2051,2
04/11/13,12.64,16,2052,2
04/11/13,13.41,40,2053,2
04/12/13,15.5,88,1070,0
04/12/13,13.13,28,2051,2
04/12/13,12.64,16,2052,2
04/12/13,13.41,44,2053,2
4/13/13,15.5,64,1070,0
4/13/13,13.13,22,2051,2
4/13/13,12.64,12,2052,2
4/13/13,13.41,26,2053,2
4/14/13,15.5,62,1070,0
4/14/13,13.13,18,2051,2
4/14/13,12.64,12,2052,2
4/14/13,13.41,28,2053,2
4/15/13,15.5,84,1070,0
4/15/13,13.13,28,2051,2
4/15/13,12.64,20,2052,2
4/15/13,13.41,44,2053,2
4/16/13,15.5,82,1070,0
4/16/13,13.13,24,2051,2
4/16/13,12.64,16,2052,2
4/16/13,13.41,42,2053,2
4/17/13,15.5,84,1070,0
4/17/13,13.13,28,2051,2
4/17/13,12.64,24,2052,2
4/17/13,13.41,42,2053,2
4/18/13,15.5,82,1070,0
4/18/13,13.13,32,2051,2
4/18/13,12.64,18,2052,2
4/18/13,13.41,42,2053,2
4/19/13,15.5,88,1070,0
4/19/13,13.13,32,2051,2
4/19/13,12.64,20,2052,2
4/19/13,13.41,44,2053,2
4/20/13,15.5,58,1070,0
4/20/13,13.13,22,2051,2
4/20/13,12.64,16,2052,2
4/20/13,13.41,26,2053,2
4/21/13,15.5,60,1070,0
4/21/13,13.13,26,2051,2
4/21/13,12.64,12,2052,2
4/21/13,13.41,32,2053,2
4/22/13,15.5,82,1070,0
4/22/13,13.13,24,2051,2
4/22/13,12.64,22,2052,2
4/22/13,13.41,46,2053,2
4/23/13,15.5,82,1070,0
4/23/13,13.13,30,2051,2
4/23/13,12.64,20,2052,2
4/23/13,13.41,46,2053,2
4/24/13,15.5,90,1070,0
4/24/13,13.13,30,2051,2
4/24/13,12.64,24,2052,2
4/24/13,13.41,46,2053,2
4/25/13,16.5,80,1070,0
4/25/13,13.08,28,2051,2
4/25/13,12.72,20,2052,2
4/25/13,12.46,42,2053,2
4/26/13,16.5,82,1070,0
4/26/13,13.08,34,2051,2
4/26/13,12.72,18,2052,2
4/26/13,12.46,44,2053,2
4/27/13,16.5,54,1070,0
4/27/13,13.08,22,2051,2
4/27/13,12.72,18,2052,2
4/27/13,12.46,36,2053,2
4/28/13,16.5,58,1070,0
4/28/13,13.08,18,2051,2
4/28/13,12.72,16,2052,2
4/28/13,12.46,38,2053,2
4/29/13,16.5,56,1070,0
4/29/13,13.08,24,2051,2
4/29/13,12.72,18,2052,2
4/29/13,12.46,36,2053,2
4/30/13,16.5,50,1070,0
4/30/13,13.08,20,2051,2
4/30/13,12.72,18,2052,2
4/30/13,12.46,34,2053,2
05/01/13,16.5,50,1070,0
05/01/13,13.08,26,2051,2
05/01/13,12.72,18,2052,2
05/01/13,12.46,30,2053,2
05/02/13,16.5,80,1070,0
05/02/13,13.08,28,2051,2
05/02/13,12.72,24,2052,2
05/02/13,12.46,44,2053,2
05/03/13,16.5,74,1070,0
05/03/13,13.08,28,2051,2
05/03/13,12.72,22,2052,2
05/03/13,12.46,46,2053,2
05/04/13,16.5,56,1070,0
05/04/13,13.08,22,2051,2
05/04/13,12.72,16,2052,2
05/04/13,12.46,36,2053,2
05/05/13,16.5,54,1070,0
05/05/13,13.08,26,2051,2
05/05/13,12.72,12,2052,2
05/05/13,12.46,30,2053,2
05/06/13,16.5,76,1070,0
05/06/13,13.08,26,2051,2
05/06/13,12.72,24,2052,2
05/06/13,12.46,48,2053,2
05/07/13,16.5,76,1070,0
05/07/13,13.08,32,2051,2
05/07/13,12.72,16,2052,2
05/07/13,12.46,46,2053,2
05/08/13,16.5,76,1070,0
05/08/13,13.08,26,2051,2
05/08/13,12.72,20,2052,2
05/08/13,12.46,48,2053,2
05/09/13,16.5,74,1070,0
05/09/13,13.08,28,2051,2
05/09/13,12.72,24,2052,2
05/09/13,12.46,50,2053,2
05/10/13,16.5,76,1070,0
05/10/13,13.08,34,2051,2
05/10/13,12.72,20,2052,2
05/10/13,12.46,48,2053,2
05/11/13,16.5,54,1070,0
05/11/13,13.08,26,2051,2
05/11/13,12.72,14,2052,2
05/11/13,12.46,36,2053,2
05/12/13,16.5,58,1070,0
05/12/13,13.08,22,2051,2
05/12/13,12.72,14,2052,2
05/12/13,12.46,36,2053,2
5/13/13,16.5,80,1070,0
5/13/13,13.08,32,2051,2
5/13/13,12.72,18,2052,2
5/13/13,12.46,50,2053,2
5/14/13,16.5,74,1070,0
5/14/13,13.08,30,2051,2
5/14/13,12.72,24,2052,2
5/14/13,12.46,50,2053,2
5/15/13,16.5,80,1070,0
5/15/13,13.08,28,2051,2
5/15/13,12.72,24,2052,2
5/15/13,12.46,42,2053,2
5/16/13,16.5,74,1070,0
5/16/13,13.08,30,2051,2
5/16/13,12.72,24,2052,2
5/16/13,12.46,50,2053,2
5/17/13,16.5,76,1070,0
5/17/13,13.08,26,2051,2
5/17/13,12.72,22,2052,2
5/17/13,12.46,48,2053,2
5/18/13,16.5,54,1070,0
5/18/13,13.08,20,2051,2
5/18/13,12.72,12,2052,2
5/18/13,12.46,30,2053,2
5/19/13,16.5,56,1070,0
5/19/13,13.08,24,2051,2
5/19/13,12.72,14,2052,2
5/19/13,12.46,36,2053,2
5/20/13,16.5,82,1070,0
5/20/13,13.08,26,2051,2
5/20/13,12.72,16,2052,2
5/20/13,12.46,50,2053,2
5/21/13,16.5,78,1070,0
5/21/13,13.08,34,2051,2
5/21/13,12.72,22,2052,2
5/21/13,12.46,46,2053,2
5/22/13,16.5,80,1070,0
5/22/13,13.08,34,2051,2
5/22/13,12.72,20,2052,2
5/22/13,12.46,48,2053,2
5/23/13,16.5,76,1070,0
5/23/13,13.08,26,2051,2
5/23/13,12.72,20,2052,2
5/23/13,12.46,50,2053,2
5/24/13,16.5,74,1070,0
5/24/13,13.08,28,2051,2
5/24/13,12.72,20,2052,2
5/24/13,12.46,42,2053,2
5/25/13,16.5,52,1070,0
5/25/13,13.08,26,2051,2
5/25/13,12.72,16,2052,2
5/25/13,12.46,30,2053,2
5/26/13,16.5,58,1070,0
5/26/13,13.08,18,2051,2
5/26/13,12.72,18,2052,2
5/26/13,12.46,34,2053,2
5/27/13,16.5,82,1070,0
5/27/13,13.08,26,2051,2
5/27/13,12.72,24,2052,2
5/27/13,12.46,50,2053,2
5/28/13,16.5,82,1070,0
5/28/13,13.08,28,2051,2
5/28/13,12.72,18,2052,2
5/28/13,12.46,48,2053,2
5/29/13,16.5,74,1070,0
5/29/13,13.08,32,2051,2
5/29/13,12.72,20,2052,2
5/29/13,12.46,50,2053,2
5/30/13,16.5,80,1070,0
5/30/13,13.08,26,2051,2
5/30/13,12.72,16,2052,2
5/30/13,12.46,50,2053,2
5/31/13,16.5,74,1070,0
5/31/13,13.08,26,2051,2
5/31/13,12.72,18,2052,2
5/31/13,12.46,42,2053,2
06/01/13,16.5,58,1070,0
06/01/13,13.08,18,2051,2
06/01/13,12.72,16,2052,2
06/01/13,12.46,36,2053,2
06/02/13,16.5,54,1070,0
06/02/13,13.08,24,2051,2
06/02/13,12.72,14,2052,2
06/02/13,12.46,30,2053,2
06/03/13,16.5,74,1070,0
06/03/13,13.08,26,2051,2
06/03/13,12.72,24,2052,2
06/03/13,12.46,46,2053,2
06/04/13,16.5,82,1070,0
06/04/13,13.08,26,2051,2
06/04/13,12.72,22,2052,2
06/04/13,12.46,48,2053,2
06/05/13,16.5,78,1070,0
06/05/13,13.08,26,2051,2
06/05/13,12.72,24,2052,2
06/05/13,12.46,48,2053,2
06/06/13,16.5,80,1070,0
06/06/13,13.08,32,2051,2
06/06/13,12.72,20,2052,2
06/06/13,12.46,42,2053,2
06/07/13,16.5,76,1070,0
06/07/13,13.08,26,2051,2
06/07/13,12.72,20,2052,2
06/07/13,12.46,50,2053,2
06/08/13,16.5,54,1070,0
06/08/13,13.08,26,2051,2
06/08/13,12.72,18,2052,2
06/08/13,12.46,32,2053,2
06/09/13,16.5,54,1070,0
06/09/13,13.08,20,2051,2
06/09/13,12.72,16,2052,2
06/09/13,12.46,30,2053,2
06/10/13,16.5,80,1070,0
06/10/13,13.08,32,2051,2
06/10/13,12.72,24,2052,2
06/10/13,12.46,42,2053,2
06/11/13,16.5,78,1070,0
06/11/13,13.08,34,2051,2
06/11/13,12.72,16,2052,2
06/11/13,12.46,50,2053,2
06/12/13,16.5,76,1070,0
06/12/13,13.08,30,2051,2
06/12/13,12.72,16,2052,2
06/12/13,12.46,48,2053,2
6/13/13,16.5,82,1070,0
6/13/13,13.08,28,2051,2
6/13/13,12.72,22,2052,2
6/13/13,12.46,42,2053,2
6/14/13,16.5,80,1070,0
6/14/13,13.08,32,2051,2
6/14/13,12.72,22,2052,2
6/14/13,12.46,46,2053,2
6/15/13,16.5,50,1070,0
6/15/13,13.08,24,2051,2
6/15/13,12.72,18,2052,2
6/15/13,12.46,38,2053,2
6/16/13,16.5,58,1070,0
6/16/13,13.08,24,2051,2
6/16/13,12.72,16,2052,2
6/16/13,12.46,38,2053,2
6/17/13,16.5,82,1070,0
6/17/13,13.08,26,2051,2
6/17/13,12.72,22,2052,2
6/17/13,12.46,42,2053,2
6/18/13,16.5,82,1070,0
6/18/13,13.08,28,2051,2
6/18/13,12.72,22,2052,2
6/18/13,12.46,42,2053,2
6/19/13,16.5,82,1070,0
6/19/13,13.08,28,2051,2
6/19/13,12.72,16,2052,2
6/19/13,12.46,48,2053,2
6/20/13,16.5,80,1070,0
6/20/13,13.08,26,2051,2
6/20/13,12.72,20,2052,2
6/20/13,12.46,48,2053,2
6/21/13,16.5,76,1070,0
6/21/13,13.08,30,2051,2
6/21/13,12.72,22,2052,2
6/21/13,12.46,42,2053,2
6/22/13,16.5,42,1070,0
6/22/13,13.08,14,2051,2
6/22/13,12.72,12,2052,2
6/22/13,12.46,22,2053,2
6/23/13,16.5,42,1070,0
6/23/13,13.08,12,2051,2
6/23/13,12.72,12,2052,2
6/23/13,12.46,24,2053,2
6/24/13,16.5,58,1070,0
6/24/13,13.08,22,2051,2
6/24/13,12.72,20,2052,2
6/24/13,12.46,34,2053,2
6/25/13,16.5,78,1070,0
6/25/13,13.08,34,2051,2
6/25/13,12.72,24,2052,2
6/25/13,12.46,44,2053,2
6/26/13,16.5,80,1070,0
6/26/13,13.08,34,2051,2
6/26/13,12.72,18,2052,2
6/26/13,12.46,42,2053,2
6/27/13,16.5,76,1070,0
6/27/13,13.08,30,2051,2
6/27/13,12.72,22,2052,2
6/27/13,12.46,48,2053,2
6/28/13,16.5,82,1070,0
6/28/13,13.08,30,2051,2
6/28/13,12.72,22,2052,2
6/28/13,12.46,50,2053,2
6/29/13,16.5,56,1070,0
6/29/13,13.08,26,2051,2
6/29/13,12.72,12,2052,2
6/29/13,12.46,36,2053,2
6/30/13,16.5,52,1070,0
6/30/13,13.08,22,2051,2
6/30/13,12.72,12,2052,2
6/30/13,12.46,32,2053,2
07/01/13,16.5,76,1070,0
07/01/13,13.08,26,2051,2
07/01/13,12.72,22,2052,2
07/01/13,12.46,50,2053,2
07/02/13,16.5,80,1070,0
07/02/13,13.08,32,2051,2
07/02/13,12.72,18,2052,2
07/02/13,12.46,44,2053,2
07/03/13,16.5,82,1070,0
07/03/13,13.08,28,2051,2
07/03/13,12.72,20,2052,2
07/03/13,12.46,48,2053,2
07/04/13,16.5,74,1070,0
07/04/13,13.08,34,2051,2
07/04/13,12.72,22,2052,2
07/04/13,12.46,42,2053,2
07/05/13,16.5,78,1070,0
07/05/13,13.08,34,2051,2
07/05/13,12.72,16,2052,2
07/05/13,12.46,50,2053,2
07/06/13,16.5,56,1070,0
07/06/13,13.08,24,2051,2
07/06/13,12.72,20,2052,2
07/06/13,12.46,30,2053,2
07/07/13,16.5,56,1070,0
07/07/13,13.08,20,2051,2
07/07/13,12.72,20,2052,2
07/07/13,12.46,30,2053,2
07/08/13,16.5,76,1070,0
07/08/13,13.08,30,2051,2
07/08/13,12.72,16,2052,2
07/08/13,12.46,48,2053,2
07/09/13,16.5,80,1070,0
07/09/13,13.08,34,2051,2
07/09/13,12.72,20,2052,2
07/09/13,12.46,46,2053,2
07/10/13,16.5,80,1070,0
07/10/13,13.08,34,2051,2
07/10/13,12.72,18,2052,2
07/10/13,12.46,50,2053,2
07/11/13,16.5,80,1070,0
07/11/13,13.08,32,2051,2
07/11/13,12.72,24,2052,2
07/11/13,12.46,46,2053,2
07/12/13,16.5,80,1070,0
07/12/13,13.08,28,2051,2
07/12/13,12.72,18,2052,2
07/12/13,12.46,46,2053,2
7/13/13,16.5,56,1070,0
7/13/13,13.08,20,2051,2
7/13/13,12.72,14,2052,2
7/13/13,12.46,32,2053,2
7/14/13,16.5,56,1070,0
7/14/13,13.08,20,2051,2
7/14/13,12.72,18,2052,2
7/14/13,12.46,30,2053,2
7/15/13,16.5,82,1070,0
7/15/13,13.08,32,2051,2
7/15/13,12.72,24,2052,2
7/15/13,12.46,48,2053,2
7/16/13,16.5,78,1070,0
7/16/13,13.08,28,2051,2
7/16/13,12.72,20,2052,2
7/16/13,12.46,50,2053,2
7/17/13,16.5,82,1070,0
7/17/13,13.08,28,2051,2
7/17/13,12.72,20,2052,2
7/17/13,12.46,48,2053,2
7/18/13,16.5,78,1070,0
7/18/13,13.08,30,2051,2
7/18/13,12.72,24,2052,2
7/18/13,12.46,50,2053,2
7/19/13,16.5,78,1070,0
7/19/13,13.08,30,2051,2
7/19/13,12.72,16,2052,2
7/19/13,12.46,46,2053,2
7/20/13,16.5,58,1070,0
7/20/13,13.08,24,2051,2
7/20/13,12.72,16,2052,2
7/20/13,12.46,32,2053,2
7/21/13,16.5,50,1070,0
7/21/13,13.08,26,2051,2
7/21/13,12.72,20,2052,2
7/21/13,12.46,38,2053,2
7/22/13,16.5,76,1070,0
7/22/13,13.08,26,2051,2
7/22/13,12.72,24,2052,2
7/22/13,12.46,44,2053,2
7/23/13,16.5,74,1070,0
7/23/13,13.08,34,2051,2
7/23/13,12.72,22,2052,2
7/23/13,12.46,46,2053,2
7/24/13,16.5,78,1070,0
7/24/13,13.08,26,2051,2
7/24/13,12.72,18,2052,2
7/24/13,12.46,50,2053,2
7/25/13,16.5,76,1070,0
7/25/13,13.08,30,2051,2
7/25/13,12.72,24,2052,2
7/25/13,12.46,50,2053,2
7/26/13,16.5,74,1070,0
7/26/13,13.08,34,2051,2
7/26/13,12.72,22,2052,2
7/26/13,12.46,50,2053,2
7/27/13,16.5,54,1070,0
7/27/13,13.08,22,2051,2
7/27/13,12.72,20,2052,2
7/27/13,12.46,32,2053,2
7/28/13,16.5,56,1070,0
7/28/13,13.08,26,2051,2
7/28/13,12.72,16,2052,2
7/28/13,12.46,36,2053,2
7/29/13,16.5,76,1070,0
7/29/13,13.08,26,2051,2
7/29/13,12.72,16,2052,2
7/29/13,12.46,46,2053,2
7/30/13,16.5,78,1070,0
7/30/13,13.08,34,2051,2
7/30/13,12.72,20,2052,2
7/30/13,12.46,50,2053,2
7/31/13,16.5,82,1070,0
7/31/13,13.08,34,2051,2
7/31/13,12.72,22,2052,2
7/31/13,12.46,42,2053,2
08/01/13,16.5,76,1070,0
08/01/13,13.08,26,2051,2
08/01/13,12.72,16,2052,2
08/01/13,12.46,42,2053,2
08/02/13,16.5,96,1070,0
08/02/13,13.08,32,2051,2
08/02/13,12.72,28,2052,2
08/02/13,12.46,52,2053,2
08/03/13,16.5,70,1070,0
08/03/13,13.08,28,2051,2
08/03/13,12.72,14,2052,2
08/03/13,12.46,36,2053,2
08/04/13,16.5,54,1070,0
08/04/13,13.08,18,2051,2
08/04/13,12.72,16,2052,2
08/04/13,12.46,34,2053,2
08/05/13,16.5,80,1070,0
08/05/13,13.08,34,2051,2
08/05/13,12.72,20,2052,2
08/05/13,12.46,44,2053,2
08/06/13,16.5,76,1070,0
08/06/13,13.08,32,2051,2
08/06/13,12.72,18,2052,2
08/06/13,12.46,48,2053,2
08/07/13,16.5,80,1070,0
08/07/13,13.08,26,2051,2
08/07/13,12.72,18,2052,2
08/07/13,12.46,48,2053,2
08/08/13,16.5,92,1070,0
08/08/13,13.08,30,2051,2
08/08/13,12.72,22,2052,2
08/08/13,12.46,54,2053,2
08/09/13,16.5,90,1070,0
08/09/13,13.08,32,2051,2
08/09/13,12.72,24,2052,2
08/09/13,12.46,60,2053,2
08/10/13,16.5,58,1070,0
08/10/13,13.08,20,2051,2
08/10/13,12.72,12,2052,2
08/10/13,12.46,32,2053,2
08/11/13,16.5,52,1070,0
08/11/13,13.08,20,2051,2
08/11/13,12.72,20,2052,2
08/11/13,12.46,32,2053,2
08/12/13,16.5,80,1070,0
08/12/13,13.08,34,2051,2
08/12/13,12.72,16,2052,2
08/12/13,12.46,48,2053,2
8/13/13,16.5,80,1070,0
8/13/13,13.08,34,2051,2
8/13/13,12.72,18,2052,2
8/13/13,12.46,50,2053,2
8/14/13,16.5,78,1070,0
8/14/13,13.08,30,2051,2
8/14/13,12.72,20,2052,2
8/14/13,12.46,48,2053,2
8/15/13,16.5,78,1070,0
8/15/13,13.08,30,2051,2
8/15/13,12.72,24,2052,2
8/15/13,12.46,44,2053,2
8/16/13,16.5,78,1070,0
8/16/13,13.08,30,2051,2
8/16/13,12.72,22,2052,2
8/16/13,12.46,44,2053,2
8/17/13,16.5,58,1070,0
8/17/13,13.08,22,2051,2
8/17/13,12.72,20,2052,2
8/17/13,12.46,36,2053,2
8/18/13,16.5,54,1070,0
8/18/13,13.08,20,2051,2
8/18/13,12.72,12,2052,2
8/18/13,12.46,34,2053,2
8/19/13,16.5,80,1070,0
8/19/13,13.08,34,2051,2
8/19/13,12.72,16,2052,2
8/19/13,12.46,48,2053,2
8/20/13,16.5,76,1070,0
8/20/13,13.08,32,2051,2
8/20/13,12.72,24,2052,2
8/20/13,12.46,48,2053,2
8/21/13,16.5,82,1070,0
8/21/13,13.08,28,2051,2
8/21/13,12.72,16,2052,2
8/21/13,12.46,48,2053,2
8/22/13,16.5,76,1070,0
8/22/13,13.08,30,2051,2
8/22/13,12.72,24,2052,2
8/22/13,12.46,50,2053,2
8/23/13,14,100,1070,0
8/23/13,10.97,40,2051,2
8/23/13,10.12,30,2052,2
8/23/13,10.45,56,2053,2
8/24/13,14,66,1070,0
8/24/13,10.97,30,2051,2
8/24/13,10.12,18,2052,2
8/24/13,10.45,38,2053,2
8/25/13,14,68,1070,0
8/25/13,10.97,26,2051,2
8/25/13,10.12,16,2052,2
8/25/13,10.45,40,2053,2
8/26/13,14,102,1070,0
8/26/13,10.97,36,2051,2
8/26/13,10.12,30,2052,2
8/26/13,10.45,60,2053,2
8/27/13,14,96,1070,0
8/27/13,10.97,36,2051,2
8/27/13,10.12,30,2052,2
8/27/13,10.45,56,2053,2
8/28/13,14,122,1070,0
8/28/13,10.97,38,2051,2
8/28/13,10.12,34,2052,2
8/28/13,10.45,70,2053,2
8/29/13,14,122,1070,0
8/29/13,10.97,44,2051,2
8/29/13,10.12,28,2052,2
8/29/13,10.45,72,2053,2
8/30/13,14,122,1070,0
8/30/13,10.97,38,2051,2
8/30/13,10.12,34,2052,2
8/30/13,10.45,70,2053,2
8/31/13,14,64,1070,0
8/31/13,10.97,22,2051,2
8/31/13,10.12,22,2052,2
8/31/13,10.45,44,2053,2
09/01/13,14,64,1070,0
09/01/13,10.97,30,2051,2
09/01/13,10.12,24,2052,2
09/01/13,10.45,42,2053,2
09/02/13,14,104,1070,0
09/02/13,10.97,34,2051,2
09/02/13,10.12,22,2052,2
09/02/13,10.45,56,2053,2
09/03/13,14,102,1070,0
09/03/13,10.97,38,2051,2
09/03/13,10.12,26,2052,2
09/03/13,10.45,56,2053,2
09/04/13,14,102,1070,0
09/04/13,10.97,32,2051,2
09/04/13,10.12,24,2052,2
09/04/13,10.45,58,2053,2
09/05/13,14,96,1070,0
09/05/13,10.97,32,2051,2
09/05/13,10.12,30,2052,2
09/05/13,10.45,62,2053,2
09/06/13,14,98,1070,0
09/06/13,10.97,38,2051,2
09/06/13,10.12,22,2052,2
09/06/13,10.45,64,2053,2
09/07/13,14,72,1070,0
09/07/13,10.97,22,2051,2
09/07/13,10.12,20,2052,2
09/07/13,10.45,44,2053,2
09/08/13,14,72,1070,0
09/08/13,10.97,26,2051,2
09/08/13,10.12,22,2052,2
09/08/13,10.45,42,2053,2
09/09/13,14,98,1070,0
09/09/13,10.97,40,2051,2
09/09/13,10.12,24,2052,2
09/09/13,10.45,56,2053,2
09/10/13,14,104,1070,0
09/10/13,10.97,38,2051,2
09/10/13,10.12,24,2052,2
09/10/13,10.45,56,2053,2
09/11/13,14,100,1070,0
09/11/13,10.97,32,2051,2
09/11/13,10.12,22,2052,2
09/11/13,10.45,60,2053,2
09/12/13,14,100,1070,0
09/12/13,10.97,32,2051,2
09/12/13,10.12,22,2052,2
